epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,158.668,1.15059,0.93536,1.20995,0.72868,0.51695,0.55454,0.28508,1.72175,1.64435,1.61357,0.000948125,0.000948125,0.000948125
36,163.257,1.12279,0.90541,1.16841,0.85472,0.38983,0.54749,0.28396,1.83805,1.73508,1.77217,0.000917188,0.000917188,0.000917188
37,167.886,1.16197,0.9663,1.21036,0.68228,0.50956,0.6051,0.33011,1.65662,1.59749,1.5974,0.00088625,0.00088625,0.00088625
38,172.575,1.10741,0.86933,1.16728,0.73988,0.70339,0.74118,0.42417,1.62176,1.22862,1.62742,0.000855313,0.000855313,0.000855313
39,177.165,1.14248,0.90941,1.18695,0.74966,0.73598,0.75207,0.44567,1.5126,1.21873,1.45937,0.000824375,0.000824375,0.000824375
40,181.858,1.07353,0.88925,1.16694,0.77065,0.67797,0.74046,0.42989,1.47756,1.16477,1.47459,0.000793437,0.000793437,0.000793437
41,186.537,1.12928,0.8761,1.18199,0.73073,0.67797,0.71988,0.41531,1.47931,1.29474,1.48673,0.0007625,0.0007625,0.0007625
42,191.173,1.06322,0.84365,1.1454,0.76191,0.67798,0.73048,0.38562,1.55038,1.52506,1.51366,0.000731563,0.000731563,0.000731563
43,195.958,1.0343,0.7952,1.12788,0.74299,0.66149,0.7315,0.41661,1.58257,1.3374,1.52577,0.000700625,0.000700625,0.000700625
44,200.565,1.0875,0.82018,1.17244,0.5309,0.50847,0.47735,0.25582,1.72261,1.87042,1.68102,0.000669688,0.000669688,0.000669688
45,205.173,1.0285,0.79775,1.14687,0.54927,0.65254,0.58281,0.3345,1.64739,1.60115,1.61341,0.00063875,0.00063875,0.00063875
46,209.797,1.05837,0.76887,1.15034,0.78087,0.69492,0.76069,0.45093,1.53891,1.16405,1.4896,0.000607812,0.000607812,0.000607812
47,214.482,0.96944,0.72641,1.09071,0.80286,0.72881,0.76642,0.44544,1.46526,1.10353,1.43847,0.000576875,0.000576875,0.000576875
48,219.137,1.04787,0.77049,1.13915,0.84427,0.78814,0.84488,0.52958,1.37059,0.95339,1.39101,0.000545937,0.000545937,0.000545937
49,223.814,0.98311,0.71117,1.10131,0.76687,0.77966,0.80633,0.49193,1.41658,1.05542,1.41512,0.000515,0.000515,0.000515
50,228.419,0.96593,0.71498,1.09735,0.83378,0.68017,0.79408,0.43887,1.53199,1.13256,1.47941,0.000484063,0.000484063,0.000484063
51,233.128,0.9829,0.71056,1.10489,0.78745,0.81633,0.84559,0.5086,1.38243,1.07876,1.32555,0.000453125,0.000453125,0.000453125
52,237.741,0.94365,0.68025,1.07622,0.83592,0.75424,0.83039,0.49429,1.35613,0.94287,1.33464,0.000422187,0.000422187,0.000422187
53,242.347,0.95531,0.69347,1.08076,0.86234,0.72034,0.83131,0.49325,1.40152,0.96854,1.36968,0.00039125,0.00039125,0.00039125
54,247,0.93573,0.68013,1.0768,0.87866,0.73644,0.84398,0.49553,1.43593,1.01089,1.38431,0.000360313,0.000360313,0.000360313
55,254.109,0.89037,0.66114,1.05475,0.85779,0.76676,0.83273,0.48039,1.47175,1.05277,1.4521,0.000329375,0.000329375,0.000329375
56,258.739,0.84808,0.569,1.02344,0.78681,0.78193,0.83145,0.47838,1.46138,1.10824,1.46042,0.000298438,0.000298438,0.000298438
57,263.259,0.82767,0.55606,1.00698,0.85464,0.79724,0.84441,0.49451,1.46543,0.9462,1.47174,0.0002675,0.0002675,0.0002675
58,267.962,0.81215,0.54774,1.00704,0.86827,0.83789,0.87238,0.51938,1.41255,0.86884,1.39986,0.000236562,0.000236562,0.000236562
59,272.524,0.79824,0.53114,1.00238,0.82717,0.82203,0.85095,0.52315,1.38385,0.92441,1.36524,0.000205625,0.000205625,0.000205625
60,277.145,0.79576,0.5445,0.99478,0.89748,0.82203,0.86195,0.52507,1.38192,0.8624,1.40275,0.000174688,0.000174688,0.000174688
61,281.774,0.78078,0.53049,1.00196,0.9094,0.72034,0.84762,0.49473,1.41019,0.95041,1.41904,0.00014375,0.00014375,0.00014375
62,286.351,0.75675,0.51103,0.98223,0.86077,0.73729,0.82367,0.51165,1.36113,0.95169,1.3749,0.000112812,0.000112812,0.000112812
63,290.964,0.763,0.507,0.96889,0.86072,0.72034,0.81558,0.49863,1.40922,0.94804,1.41407,8.1875e-05,8.1875e-05,8.1875e-05
64,295.591,0.74995,0.50148,0.97627,0.8435,0.75424,0.81466,0.49707,1.43016,0.92421,1.43373,5.09375e-05,5.09375e-05,5.09375e-05
